job started at Mon Apr 6 16:13:16 EDT 2020
0	B	1	2	415	1	1	384
1	C	2	2	180	2	1	203
2	B	3	2	205	3	1	210
3	A	4	2	939	4	1	940
4	B	1	2	902	1	1	921
5	B	2	2	771	2	1	796
6	A	3	2	348	3	1	347
7	C	4	2	394	4	1	501
8	B	1	2	850	1	1	845
9	A	2	2	176	2	1	183
10	C	3	2	473	3	1	422
11	B	4	2	747	4	1	756
12	C	1	2	625	1	1	526
13	C	2	2	37	2	1	90
14	B	3	2	580	3	1	603
15	B	4	2	850	4	1	845
16	C	1	2	884	1	1	779
17	D	2	2	956	2	1	579
18	C	3	2	12	3	1	115
19	C	4	2	95	4	1	32
20	A	1	2	59	1	1	60
21	D	2	2	176	2	1	335
22	B	3	2	775	3	1	792
23	D	4	2	351	4	1	160
24	A	1	2	351	1	1	344
25	C	2	2	987	2	1	932
26	C	3	2	324	3	1	315
27	D	4	2	608	4	1	927
28	B	1	2	874	1	1	885
29	A	2	2	331	2	1	332
30	D	3	2	539	3	1	996
31	C	4	2	940	4	1	979
32	D	1	2	409	1	1	102
33	C	2	2	480	2	1	415
34	B	3	2	492	3	1	499
35	A	4	2	970	4	1	973
36	B	1	2	276	1	1	267
37	C	2	2	541	2	1	610
38	A	3	2	353	3	1	358
39	D	4	2	109	4	1	402
40	A	1	2	26	1	1	29
41	D	2	2	210	2	1	301
42	C	3	2	691	3	1	716
43	D	4	2	436	4	1	75
44	A	1	2	125	1	1	122
45	A	2	2	124	2	1	123
46	B	3	2	556	3	1	563
47	B	4	2	863	4	1	832
48	B	1	2	419	1	1	444
49	C	2	2	818	2	1	845
50	B	3	2	633	3	1	614
51	A	4	2	970	4	1	973
52	D	1	2	320	1	1	191
53	A	2	2	441	2	1	446
54	C	3	2	231	3	1	152
55	A	4	2	902	4	1	897
56	D	1	2	740	1	1	795
57	D	2	2	267	2	1	244
58	A	3	2	110	3	1	105
59	C	4	2	150	4	1	233
60	C	1	2	792	1	1	871
61	C	2	2	408	2	1	487
62	B	3	2	187	3	1	164
63	B	4	2	819	4	1	812
64	D	1	2	680	1	1	855
65	B	2	2	357	2	1	378
66	D	3	2	805	3	1	730
67	C	4	2	1001	4	1	918
68	A	1	2	229	1	1	226
69	B	2	2	505	2	1	486
70	B	3	2	783	3	1	784
71	D	4	2	349	4	1	162
72	D	1	2	293	1	1	218
73	A	2	2	284	2	1	283
74	D	3	2	204	3	1	307
75	A	4	2	128	4	1	135
76	B	1	2	330	1	1	341
77	B	2	2	647	2	1	664
78	D	3	2	736	3	1	799
79	B	4	2	856	4	1	839
80	B	1	2	235	1	1	244
81	A	2	2	42	2	1	45
82	A	3	2	848	3	1	855
83	D	4	2	1020	4	1	515
84	B	1	2	915	1	1	908
85	B	2	2	269	2	1	274
86	D	3	2	706	3	1	829
87	D	4	2	62	4	1	449
88	D	1	2	696	1	1	839
89	C	2	2	780	2	1	883
90	A	3	2	366	3	1	361
91	C	4	2	194	4	1	189
92	C	1	2	556	1	1	595
93	A	2	2	174	2	1	169
94	C	3	2	869	3	1	794
95	B	4	2	261	4	1	282
96	C	1	2	724	1	1	683
97	B	2	2	47	2	1	48
98	B	3	2	286	3	1	257
99	D	4	2	44	4	1	467
100	A	1	2	263	1	1	256
101	B	2	2	67	2	1	92
102	B	3	2	589	3	1	594
103	D	4	2	934	4	1	601
104	D	1	2	921	1	1	614
105	D	2	2	236	2	1	275
106	B	3	2	400	3	1	399
107	A	4	2	434	4	1	437
108	D	1	2	403	1	1	108
109	B	2	2	64	2	1	95
110	A	3	2	712	3	1	719
111	B	4	2	738	4	1	765
112	A	1	2	836	1	1	835
113	C	2	2	1016	2	1	903
114	C	3	2	330	3	1	309
115	D	4	2	161	4	1	350
116	C	1	2	378	1	1	261
117	A	2	2	210	2	1	213
118	A	3	2	669	3	1	666
119	A	4	2	155	4	1	156
120	B	1	2	743	1	1	760
121	D	2	2	337	2	1	174
122	D	3	2	584	3	1	951
123	D	4	2	383	4	1	128
124	B	1	2	873	1	1	886
125	A	2	2	179	2	1	180
126	C	3	2	544	3	1	607
127	C	4	2	382	4	1	257
128	B	1	2	853	1	1	842
129	A	2	2	584	2	1	591
130	B	3	2	377	3	1	358
131	C	4	2	543	4	1	608
132	A	1	2	11	1	1	12
133	B	2	2	204	2	1	211
134	D	3	2	840	3	1	695
135	C	4	2	680	4	1	727
136	D	1	2	78	1	1	433
137	C	2	2	213	2	1	170
138	A	3	2	995	3	1	996
139	B	4	2	263	4	1	280
140	B	1	2	438	1	1	425
141	B	2	2	214	2	1	201
142	A	3	2	719	3	1	712
143	C	4	2	494	4	1	401
144	D	1	2	620	1	1	915
145	B	2	2	85	2	1	74
146	A	3	2	855	3	1	848
147	D	4	2	719	4	1	816
148	B	1	2	786	1	1	781
149	B	2	2	399	2	1	400
150	A	3	2	128	3	1	135
151	C	4	2	227	4	1	156
152	B	1	2	402	1	1	397
153	D	2	2	922	2	1	613
154	D	3	2	679	3	1	856
155	B	4	2	439	4	1	424
156	C	1	2	289	1	1	350
157	B	2	2	847	2	1	848
158	C	3	2	614	3	1	537
159	B	4	2	430	4	1	433
160	D	1	2	278	1	1	233
161	D	2	2	897	2	1	638
162	C	3	2	970	3	1	949
163	D	4	2	484	4	1	27
164	D	1	2	472	1	1	39
165	D	2	2	386	2	1	125
166	A	3	2	259	3	1	260
167	B	4	2	529	4	1	526
168	D	1	2	917	1	1	618
169	D	2	2	858	2	1	677
170	D	3	2	66	3	1	445
171	C	4	2	324	4	1	315
172	D	1	2	992	1	1	543
173	D	2	2	175	2	1	336
174	B	3	2	66	3	1	93
175	B	4	2	141	4	1	146
176	A	1	2	920	1	1	927
177	B	2	2	872	2	1	887
178	A	3	2	82	3	1	85
179	C	4	2	231	4	1	152
180	D	1	2	828	1	1	707
181	A	2	2	856	2	1	863
182	D	3	2	328	3	1	183
183	C	4	2	1005	4	1	914
184	C	1	2	387	1	1	508
185	A	2	2	574	2	1	569
186	B	3	2	436	3	1	427
187	B	4	2	225	4	1	254
188	B	1	2	521	1	1	534
189	B	2	2	924	2	1	899
190	D	3	2	76	3	1	435
191	B	4	2	589	4	1	594
192	A	1	2	40	1	1	47
193	A	2	2	746	2	1	749
194	D	3	2	850	3	1	685
195	B	4	2	687	4	1	688
196	C	1	2	403	1	1	492
197	D	2	2	69	2	1	442
198	D	3	2	761	3	1	774
199	C	4	2	506	4	1	389
200	A	1	2	301	1	1	298
201	C	2	2	954	2	1	965
202	C	3	2	479	3	1	416
203	B	4	2	222	4	1	193
204	A	1	2	201	1	1	206
205	B	2	2	988	2	1	963
206	B	3	2	964	3	1	987
207	A	4	2	43	4	1	44
208	C	1	2	625	1	1	526
209	A	2	2	356	2	1	355
210	B	3	2	365	3	1	370
211	C	4	2	981	4	1	938
212	A	1	2	116	1	1	115
213	D	2	2	496	2	1	15
214	C	3	2	309	3	1	330
215	B	4	2	13	4	1	18
216	C	1	2	799	1	1	864
217	A	2	2	502	2	1	497
218	C	3	2	223	3	1	160
219	B	4	2	516	4	1	539
220	D	1	2	431	1	1	80
221	D	2	2	994	2	1	541
222	D	3	2	419	3	1	92
223	A	4	2	468	4	1	467
224	C	1	2	434	1	1	461
225	B	2	2	158	2	1	129
226	C	3	2	357	3	1	282
227	A	4	2	627	4	1	628
228	D	1	2	32	1	1	479
229	C	2	2	659	2	1	748
230	B	3	2	42	3	1	53
231	C	4	2	1	4	1	126
232	B	1	2	718	1	1	721
233	B	2	2	232	2	1	247
234	B	3	2	763	3	1	740
235	B	4	2	109	4	1	114
236	C	1	2	669	1	1	738
237	D	2	2	643	2	1	892
238	B	3	2	587	3	1	596
239	A	4	2	632	4	1	639
240	D	1	2	846	1	1	689
241	B	2	2	475	2	1	452
242	A	3	2	953	3	1	958
243	A	4	2	331	4	1	332
244	D	1	2	43	1	1	468
245	A	2	2	405	2	1	402
246	D	3	2	860	3	1	675
247	A	4	2	273	4	1	278
248	D	1	2	91	1	1	420
249	C	2	2	190	2	1	193
250	A	3	2	364	3	1	363
251	D	4	2	719	4	1	816
252	D	1	2	330	1	1	181
253	D	2	2	274	2	1	237
254	C	3	2	770	3	1	893
255	D	4	2	427	4	1	84
256	C	1	2	95	1	1	32
257	C	2	2	151	2	1	232
258	B	3	2	698	3	1	677
259	B	4	2	234	4	1	245
260	C	1	2	251	1	1	132
261	D	2	2	610	2	1	925
262	C	3	2	159	3	1	224
263	A	4	2	784	4	1	791
264	C	1	2	75	1	1	52
265	A	2	2	438	2	1	433
266	B	3	2	405	3	1	394
267	A	4	2	97	4	1	102
268	A	1	2	283	1	1	284
269	B	2	2	403	2	1	396
270	A	3	2	860	3	1	859
271	B	4	2	724	4	1	715
272	D	1	2	346	1	1	165
273	C	2	2	575	2	1	576
274	B	3	2	13	3	1	18
275	C	4	2	299	4	1	340
276	D	1	2	822	1	1	713
277	A	2	2	708	2	1	707
278	D	3	2	195	3	1	316
279	B	4	2	853	4	1	842
280	B	1	2	186	1	1	165
281	A	2	2	512	2	1	519
282	A	3	2	750	3	1	745
283	C	4	2	817	4	1	846
284	C	1	2	663	1	1	744
285	A	2	2	79	2	1	72
286	C	3	2	571	3	1	580
287	D	4	2	174	4	1	337
288	C	1	2	553	1	1	598
289	B	2	2	174	2	1	177
290	D	3	2	1005	3	1	530
291	B	4	2	646	4	1	665
292	D	1	2	419	1	1	92
293	B	2	2	194	2	1	221
294	B	3	2	747	3	1	756
295	B	4	2	107	4	1	116
296	D	1	2	760	1	1	775
297	C	2	2	704	2	1	703
298	D	3	2	789	3	1	746
299	D	4	2	208	4	1	303
300	A	1	2	836	1	1	835
301	A	2	2	393	2	1	398
302	D	3	2	620	3	1	915
303	A	4	2	675	4	1	676
304	A	1	2	515	1	1	516
305	D	2	2	886	2	1	649
306	A	3	2	79	3	1	72
307	D	4	2	711	4	1	824
308	C	1	2	564	1	1	587
309	A	2	2	774	2	1	769
310	D	3	2	56	3	1	455
311	C	4	2	433	4	1	462
312	C	1	2	436	1	1	459
313	B	2	2	913	2	1	910
314	B	3	2	543	3	1	512
315	B	4	2	710	4	1	729
316	B	1	2	268	1	1	275
317	A	2	2	918	2	1	913
318	A	3	2	431	3	1	424
319	C	4	2	46	4	1	81
320	A	1	2	113	1	1	118
321	D	2	2	1023	2	1	512
322	D	3	2	956	3	1	579
323	D	4	2	329	4	1	182
324	A	1	2	948	1	1	947
325	D	2	2	720	2	1	815
326	C	3	2	537	3	1	614
327	C	4	2	7	4	1	120
328	D	1	2	137	1	1	374
329	A	2	2	545	2	1	550
330	D	3	2	141	3	1	370
331	D	4	2	88	4	1	423
332	C	1	2	621	1	1	530
333	A	2	2	997	2	1	994
334	A	3	2	276	3	1	275
335	B	4	2	260	4	1	283
336	C	1	2	513	1	1	638
337	D	2	2	5	2	1	506
338	C	3	2	704	3	1	703
339	C	4	2	85	4	1	42
340	D	1	2	172	1	1	339
341	B	2	2	770	2	1	797
342	A	3	2	588	3	1	587
343	D	4	2	343	4	1	168
344	B	1	2	211	1	1	204
345	B	2	2	117	2	1	106
346	D	3	2	405	3	1	106
347	C	4	2	92	4	1	35
348	B	1	2	548	1	1	571
349	B	2	2	787	2	1	780
350	B	3	2	406	3	1	393
351	D	4	2	372	4	1	139
352	D	1	2	671	1	1	864
353	C	2	2	926	2	1	993
354	B	3	2	955	3	1	932
355	B	4	2	957	4	1	930
356	D	1	2	148	1	1	363
357	A	2	2	549	2	1	546
358	C	3	2	802	3	1	861
359	D	4	2	422	4	1	89
360	C	1	2	337	1	1	302
361	B	2	2	500	2	1	491
362	D	3	2	988	3	1	547
363	C	4	2	114	4	1	13
364	D	1	2	901	1	1	634
365	A	2	2	968	2	1	975
366	D	3	2	100	3	1	411
367	B	4	2	34	4	1	61
368	A	1	2	790	1	1	785
369	C	2	2	55	2	1	72
370	B	3	2	184	3	1	167
371	A	4	2	835	4	1	836
372	A	1	2	633	1	1	638
373	D	2	2	473	2	1	38
374	B	3	2	123	3	1	100
375	D	4	2	73	4	1	438
376	D	1	2	291	1	1	220
377	C	2	2	677	2	1	730
378	B	3	2	805	3	1	826
379	A	4	2	491	4	1	492
380	D	1	2	793	1	1	742
381	D	2	2	557	2	1	978
382	B	3	2	226	3	1	253
383	D	4	2	331	4	1	180
384	D	1	2	292	1	1	219
385	D	2	2	836	2	1	699
386	B	3	2	700	3	1	675
387	C	4	2	949	4	1	970
388	B	1	2	161	1	1	190
389	D	2	2	210	2	1	301
390	B	3	2	22	3	1	9
391	C	4	2	333	4	1	306
392	B	1	2	770	1	1	797
393	D	2	2	395	2	1	116
394	A	3	2	716	3	1	715
395	A	4	2	385	4	1	390
396	D	1	2	451	1	1	60
397	D	2	2	416	2	1	95
398	D	3	2	340	3	1	171
399	A	4	2	534	4	1	529
400	B	1	2	218	1	1	197
401	D	2	2	708	2	1	827
402	C	3	2	956	3	1	963
403	B	4	2	313	4	1	294
404	D	1	2	816	1	1	719
405	A	2	2	359	2	1	352
406	B	3	2	790	3	1	777
407	D	4	2	98	4	1	413
408	D	1	2	719	1	1	816
409	A	2	2	879	2	1	872
410	A	3	2	371	3	1	372
411	A	4	2	78	4	1	73
412	C	1	2	600	1	1	551
413	C	2	2	174	2	1	209
414	D	3	2	497	3	1	14
415	D	4	2	854	4	1	681
416	D	1	2	109	1	1	402
417	A	2	2	617	2	1	622
418	B	3	2	565	3	1	554
419	C	4	2	876	4	1	787
420	A	1	2	86	1	1	81
421	D	2	2	981	2	1	554
422	A	3	2	17	3	1	22
423	D	4	2	925	4	1	610
424	B	1	2	457	1	1	470
425	A	2	2	58	2	1	61
426	B	3	2	296	3	1	311
427	C	4	2	243	4	1	140
428	C	1	2	183	1	1	200
429	C	2	2	974	2	1	945
430	C	3	2	28	3	1	99
431	B	4	2	245	4	1	234
432	B	1	2	882	1	1	877
433	A	2	2	30	2	1	25
434	C	3	2	31	3	1	96
435	C	4	2	1004	4	1	915
436	B	1	2	966	1	1	985
437	B	2	2	541	2	1	514
438	A	3	2	623	3	1	616
439	A	4	2	824	4	1	831
440	B	1	2	538	1	1	517
441	A	2	2	744	2	1	751
442	C	3	2	601	3	1	550
