job started at Mon Apr 6 17:12:12 EDT 2020
0	A	1	2	782	1	1	777
1	C	2	6	53	2	3	74
2	D	3	6	961	3	7	574
3	B	4	8	219	4	1	196
4	D	1	2	809	1	1	726
5	B	2	6	736	2	3	767
6	C	3	6	747	3	7	660
7	C	4	8	819	4	1	844
8	A	1	2	382	1	1	377
9	B	2	6	128	2	3	159
10	C	3	6	230	3	7	153
11	D	4	8	287	4	1	224
12	A	1	2	648	1	1	655
13	D	2	6	721	2	3	814
14	C	3	6	649	3	7	758
15	B	4	8	808	4	1	823
16	A	1	2	350	1	1	345
17	D	2	6	62	2	3	449
18	A	3	2	429	3	5	426
19	B	4	4	918	4	3	905
20	B	1	8	251	1	3	228
21	D	2	2	276	2	5	235
22	B	3	2	950	3	5	937
23	C	4	4	255	4	3	128
24	D	1	8	137	1	3	374
25	D	2	2	73	2	5	438
26	B	3	2	605	3	5	578
27	D	4	4	116	4	3	395
28	A	1	8	130	1	3	133
29	C	2	2	730	2	5	677
30	C	3	2	988	3	5	931
31	B	4	4	218	4	3	197
32	C	1	8	642	1	3	765
33	B	2	2	291	2	5	316
34	C	3	2	873	3	5	790
35	D	4	4	735	4	3	800
36	C	1	8	226	1	3	157
37	D	2	2	599	2	5	936
38	C	3	4	200	3	3	183
39	A	4	2	700	4	7	699
40	A	1	4	353	1	5	358
41	D	2	4	267	2	7	244
42	B	3	4	484	3	3	507
43	C	4	2	849	4	7	814
44	B	1	4	389	1	5	410
45	D	2	4	309	2	7	202
46	D	3	4	813	3	3	722
47	C	4	2	964	4	7	955
48	C	1	4	253	1	5	130
49	B	2	4	425	2	7	438
50	C	3	4	219	3	3	164
51	D	4	2	116	4	7	395
52	B	1	4	112	1	5	111
53	C	2	4	686	2	7	721
54	C	3	4	416	3	3	479
55	B	4	2	537	4	7	518
56	B	1	4	370	1	5	365
57	B	2	4	534	2	7	521
58	A	3	8	821	3	1	818
59	D	4	6	704	4	5	831
60	B	1	6	923	1	7	900
61	A	2	8	531	2	1	532
62	D	3	8	999	3	1	536
63	A	4	6	708	4	5	707
64	D	1	6	702	1	7	833
65	C	2	8	998	2	1	921
66	C	3	8	394	3	1	501
67	D	4	6	337	4	5	174
68	B	1	6	680	1	7	695
69	D	2	8	788	2	1	747
70	A	3	8	898	3	1	901
71	B	4	6	200	4	5	215
72	D	1	6	439	1	7	72
73	C	2	8	1009	2	1	910
74	C	3	8	628	3	1	523
75	D	4	6	500	4	5	11
76	A	1	6	905	1	7	910
77	A	2	8	101	2	1	98
78	D	3	6	594	3	7	941
79	A	4	8	511	4	1	504
80	A	1	2	717	1	1	714
81	B	2	6	409	2	5	390
82	A	3	6	75	3	7	76
83	C	4	8	742	4	1	665
84	B	1	2	635	1	1	612
85	D	2	6	62	2	5	449
86	D	3	6	823	3	7	712
87	D	4	8	63	4	1	448
88	C	1	2	276	1	1	363
89	B	2	6	327	2	5	344
90	B	3	6	539	3	7	516
91	D	4	8	454	4	1	57
92	C	1	2	119	1	1	8
93	C	2	6	628	2	5	523
94	C	3	6	863	3	7	800
95	D	4	8	306	4	1	205
96	D	1	2	584	1	1	951
97	B	2	6	860	2	5	835
98	D	3	2	284	3	3	227
99	C	4	4	505	4	3	390
100	A	1	8	197	1	3	194
101	A	2	2	604	2	7	603
102	C	3	2	207	3	3	176
103	B	4	4	281	4	3	262
104	B	1	8	841	1	3	854
105	A	2	2	261	2	7	258
106	D	3	2	73	3	3	438
107	D	4	4	1001	4	3	534
108	B	1	8	121	1	3	102
109	D	2	2	986	2	7	549
110	A	3	2	126	3	3	121
111	C	4	4	385	4	3	510
112	A	1	8	448	1	3	455
113	A	2	2	65	2	7	70
114	A	3	2	426	3	3	429
115	A	4	4	920	4	3	927
116	B	1	8	554	1	3	565
117	D	2	2	545	2	7	990
118	A	3	4	999	3	5	992
119	A	4	2	580	4	7	579
120	D	1	4	85	1	7	426
121	D	2	4	45	2	3	466
122	C	3	4	600	3	5	551
123	B	4	2	696	4	7	679
124	C	1	4	435	1	7	460
125	D	2	4	927	2	3	608
126	A	3	4	560	3	5	567
127	B	4	2	693	4	7	682
128	A	1	4	614	1	7	609
129	A	2	4	371	2	3	372
130	D	3	4	126	3	5	385
131	C	4	2	597	4	7	554
132	B	1	4	161	1	7	190
133	B	2	4	800	2	3	831
134	D	3	4	571	3	5	964
135	C	4	2	925	4	7	994
136	A	1	4	595	1	7	596
137	D	2	4	507	2	3	4
138	C	3	8	466	3	1	429
139	A	4	8	617	4	1	622
140	D	1	6	244	1	5	267
141	D	2	8	324	2	1	187
142	D	3	8	503	3	1	8
