job started at Mon Apr 6 16:13:16 EDT 2020
0	A	1	2	292	1	1	291
1	A	2	2	580	2	1	579
2	C	3	2	336	3	1	303
3	A	4	2	348	4	1	347
4	C	1	2	182	1	1	201
5	D	2	2	713	2	1	822
6	C	3	2	553	3	1	598
7	B	4	2	27	4	1	4
8	D	1	2	50	1	1	461
9	B	2	2	306	2	1	301
10	D	3	2	86	3	1	425
11	C	4	2	686	4	1	721
12	D	1	2	428	1	1	83
13	C	2	2	817	2	1	846
14	D	3	2	19	3	1	492
15	B	4	2	331	4	1	340
16	C	1	2	347	1	1	292
17	D	2	2	850	2	1	685
18	C	3	2	255	3	1	128
19	A	4	2	669	4	1	666
20	B	1	2	787	1	1	780
21	D	2	2	253	2	1	258
22	C	3	2	122	3	1	5
23	B	4	2	591	4	1	592
24	A	1	2	922	1	1	925
25	C	2	2	93	2	1	34
26	A	3	2	280	3	1	287
27	D	4	2	218	4	1	293
28	B	1	2	957	1	1	930
29	B	2	2	657	2	1	654
30	D	3	2	653	3	1	882
31	C	4	2	433	4	1	462
32	B	1	2	661	1	1	650
33	A	2	2	5	2	1	2
34	C	3	2	47	3	1	80
35	D	4	2	797	4	1	738
36	B	1	2	222	1	1	193
37	D	2	2	898	2	1	637
38	A	3	2	499	3	1	500
39	C	4	2	322	4	1	317
40	D	1	2	955	1	1	580
41	B	2	2	509	2	1	482
42	C	3	2	699	3	1	708
43	D	4	2	74	4	1	437
44	C	1	2	39	1	1	88
45	A	2	2	250	2	1	253
46	A	3	2	987	3	1	988
47	D	4	2	595	4	1	940
48	A	1	2	123	1	1	124
49	B	2	2	733	2	1	706
50	B	3	2	990	3	1	961
51	A	4	2	511	4	1	504
52	A	1	2	325	1	1	322
53	D	2	2	305	2	1	206
54	C	3	2	36	3	1	91
55	C	4	2	352	4	1	287
56	C	1	2	398	1	1	497
57	A	2	2	945	2	1	950
58	A	3	2	547	3	1	548
59	A	4	2	631	4	1	624
60	B	1	2	648	1	1	663
61	A	2	2	318	2	1	313
62	B	3	2	304	3	1	303
63	D	4	2	293	4	1	218
64	B	1	2	816	1	1	815
65	D	2	2	853	2	1	682
66	C	3	2	160	3	1	223
67	D	4	2	124	4	1	387
68	C	1	2	937	1	1	982
69	D	2	2	314	2	1	197
70	A	3	2	676	3	1	675
71	B	4	2	423	4	1	440
72	A	1	2	706	1	1	709
73	C	2	2	397	2	1	498
74	B	3	2	961	3	1	990
75	A	4	2	236	4	1	235
76	A	1	2	940	1	1	939
77	D	2	2	387	2	1	124
78	A	3	2	662	3	1	657
79	A	4	2	965	4	1	962
80	D	1	2	799	1	1	736
81	B	2	2	579	2	1	604
82	A	3	2	134	3	1	129
83	C	4	2	884	4	1	779
84	B	1	2	812	1	1	819
85	A	2	2	586	2	1	589
86	A	3	2	688	3	1	695
87	C	4	2	22	4	1	105
88	C	1	2	685	1	1	722
89	D	2	2	900	2	1	635
90	D	3	2	353	3	1	158
91	B	4	2	151	4	1	136
92	C	1	2	63	1	1	64
93	D	2	2	919	2	1	616
94	D	3	2	446	3	1	65
95	C	4	2	684	4	1	723
96	C	1	2	895	1	1	768
97	A	2	2	552	2	1	559
98	B	3	2	609	3	1	638
99	C	4	2	488	4	1	407
100	C	1	2	1021	1	1	898
101	C	2	2	211	2	1	172
102	C	3	2	959	3	1	960
103	B	4	2	740	4	1	763
104	B	1	2	637	1	1	610
105	C	2	2	950	2	1	969
106	D	3	2	897	3	1	638
107	D	4	2	498	4	1	13
108	B	1	2	984	1	1	967
109	A	2	2	951	2	1	944
110	A	3	2	319	3	1	312
111	A	4	2	75	4	1	76
112	B	1	2	20	1	1	11
113	A	2	2	54	2	1	49
114	D	3	2	958	3	1	577
115	D	4	2	627	4	1	908
116	B	1	2	131	1	1	156
117	D	2	2	472	2	1	39
118	B	3	2	810	3	1	821
119	A	4	2	633	4	1	638
120	A	1	2	590	1	1	585
121	C	2	2	5	2	1	122
122	C	3	2	88	3	1	39
123	A	4	2	471	4	1	464
124	A	1	2	240	1	1	247
125	D	2	2	555	2	1	980
126	A	3	2	484	3	1	483
127	C	4	2	227	4	1	156
128	C	1	2	854	1	1	809
129	A	2	2	707	2	1	708
130	A	3	2	200	3	1	207
131	D	4	2	39	4	1	472
132	A	1	2	243	1	1	244
133	A	2	2	380	2	1	379
134	A	3	2	140	3	1	139
135	C	4	2	350	4	1	289
136	D	1	2	464	1	1	47
137	D	2	2	328	2	1	183
138	D	3	2	194	3	1	317
139	B	4	2	704	4	1	735
140	A	1	2	122	1	1	125
141	A	2	2	313	2	1	318
142	D	3	2	326	3	1	185
143	A	4	2	367	4	1	360
144	B	1	2	109	1	1	114
145	A	2	2	386	2	1	389
146	B	3	2	536	3	1	519
147	C	4	2	23	4	1	104
148	C	1	2	308	1	1	331
149	B	2	2	807	2	1	824
150	A	3	2	603	3	1	604
151	B	4	2	640	4	1	671
152	B	1	2	96	1	1	127
153	D	2	2	68	2	1	443
154	C	3	2	575	3	1	576
155	D	4	2	463	4	1	48
156	B	1	2	378	1	1	357
157	D	2	2	754	2	1	781
158	D	3	2	1023	3	1	512
159	A	4	2	788	4	1	787
160	D	1	2	677	1	1	858
161	D	2	2	507	2	1	4
162	C	3	2	647	3	1	760
163	A	4	2	1007	4	1	1000
164	C	1	2	774	1	1	889
165	C	2	2	169	2	1	214
166	A	3	2	206	3	1	201
167	D	4	2	222	4	1	289
168	A	1	2	595	1	1	596
169	D	2	2	109	2	1	402
170	D	3	2	739	3	1	796
171	B	4	2	687	4	1	688
172	D	1	2	593	1	1	942
173	A	2	2	847	2	1	840
174	A	3	2	699	3	1	700
175	B	4	2	481	4	1	510
176	D	1	2	573	1	1	962
177	C	2	2	679	2	1	728
178	D	3	2	247	3	1	264
179	A	4	2	686	4	1	681
180	D	1	2	345	1	1	166
181	D	2	2	381	2	1	130
182	A	3	2	218	3	1	221
183	C	4	2	392	4	1	503
184	D	1	2	964	1	1	571
185	D	2	2	1015	2	1	520
