job started at Mon Apr 6 17:12:11 EDT 2020
0	A	1	2	429	1	1	426
1	D	2	2	7	2	3	504
2	C	3	2	478	3	5	417
3	D	4	2	3	4	3	508
4	C	1	2	351	1	1	288
5	C	2	2	384	2	3	511
6	C	3	2	813	3	5	850
7	C	4	2	844	4	3	819
8	C	1	2	366	1	1	273
9	C	2	2	623	2	3	528
10	D	3	2	693	3	5	842
11	A	4	2	113	4	3	118
12	C	1	2	629	1	1	522
13	A	2	2	353	2	3	358
14	B	3	6	118	3	3	105
15	B	4	6	363	4	7	372
16	A	1	6	662	1	5	657
17	D	2	6	779	2	5	756
18	B	3	6	663	3	3	648
19	B	4	6	649	4	7	662
20	B	1	6	630	1	5	617
21	D	2	6	629	2	5	906
22	C	3	6	1005	3	3	914
23	C	4	6	884	4	7	779
24	C	1	6	174	1	5	209
25	D	2	6	92	2	5	419
26	A	3	6	830	3	3	825
27	D	4	6	33	4	7	478
28	B	1	6	619	1	5	628
29	A	2	6	942	2	5	937
30	A	3	6	4	3	3	3
31	A	4	6	792	4	7	799
32	D	1	6	327	1	5	184
33	B	2	6	561	2	5	558
34	A	3	4	941	3	7	938
35	C	4	4	557	4	1	594
36	D	1	4	804	1	7	731
37	D	2	4	778	2	1	757
38	A	3	4	628	3	7	627
39	C	4	4	567	4	1	584
40	D	1	4	400	1	7	111
41	D	2	4	310	2	1	201
42	A	3	4	689	3	7	694
43	D	4	4	632	4	1	903
44	D	1	4	485	1	7	26
45	C	2	4	843	2	1	820
46	C	3	4	335	3	7	304
47	C	4	4	750	4	1	657
48	A	1	4	456	1	7	463
49	C	2	4	185	2	1	198
50	A	3	4	938	3	7	941
51	C	4	4	807	4	1	856
52	B	1	4	734	1	7	705
53	D	2	4	892	2	1	643
54	B	3	8	110	3	1	113
55	B	4	8	530	4	5	525
56	D	1	8	506	1	3	5
57	B	2	8	520	2	7	535
58	A	3	8	830	3	1	825
59	D	4	8	981	4	5	554
60	C	1	8	666	1	3	741
61	D	2	8	866	2	7	669
62	C	3	8	996	3	1	923
63	B	4	8	380	4	5	355
64	A	1	8	949	1	3	946
65	C	2	8	700	2	7	707
66	A	3	8	886	3	1	881
67	C	4	8	487	4	5	408
68	C	1	8	701	1	3	706
69	A	2	8	309	2	7	306
70	D	3	8	712	3	1	823
71	D	4	8	1020	4	5	515
72	D	1	8	321	1	3	190
73	D	2	8	47	2	7	464
Total producer execution time using time(2) = 94.000000
Total consumer execution time using time(2) = 141.000000
job ended at Mon Apr 6 17:12:23 EDT 2020
